customer_id,tenure_months,plan_type,monthly_charges,total_charges,contract_type,payment_method,support_tickets,tech_issues,usage_hours_month,late_payments,satisfaction_score,autopay,region,churn
CUST-01092,10,Standard,56.8,551.39,One year,Mailed check,3,1,39,1,3,No,East,1
CUST-01093,19,Basic,37.19,667.53,Month-to-month,Electronic check,4,2,14,1,3.7,Yes,West,1
CUST-01094,1,Basic,32.53,32.49,Month-to-month,Electronic check,0,2,19,1,3.4,Yes,West,1
CUST-01095,26,Premium,74.35,1953.06,Two year,Mailed check,3,0,39,1,3.6,Yes,North,0
CUST-01096,24,Basic,28.86,698.69,One year,Bank transfer,0,2,6,3,3,Yes,North,1
CUST-01097,38,Premium,89.9,3332.68,One year,Mailed check,2,0,45,0,4,Yes,West,0
CUST-01098,37,Standard,59.85,2186.91,One year,Bank transfer,1,0,41,2,4.1,No,East,0
CUST-01099,6,Standard,62.19,372.45,One year,Electronic check,0,0,23,1,4.4,No,West,1
CUST-01100,12,Premium,75.24,872.24,One year,Mailed check,0,0,28,0,3.5,Yes,South,0
CUST-01101,21,Standard,59.87,1299.28,Month-to-month,Electronic check,4,1,29,1,3.3,Yes,North,0
CUST-01102,14,Standard,62.78,832.55,Two year,Bank transfer,1,0,23,0,2.6,No,North,0
CUST-01103,20,Basic,33.99,687.51,One year,Mailed check,0,1,16,0,3,Yes,West,0
CUST-01104,34,Standard,59.96,2015.42,Two year,Bank transfer,2,0,41,2,3.6,Yes,South,0
CUST-01105,48,Premium,96.9,4633.86,One year,Mailed check,0,2,25,2,2.9,Yes,West,0
CUST-01106,21,Basic,32.26,670.9,Two year,Credit card,0,0,13,1,2.5,No,North,0
CUST-01107,19,Premium,87.29,1612.64,One year,Credit card,4,1,49,1,2.3,No,North,1
CUST-01108,21,Premium,58.35,1249.03,Two year,Mailed check,2,2,39,0,2.8,Yes,South,1
CUST-01109,25,Standard,61.07,1516.6,Month-to-month,Electronic check,0,2,39,3,3.6,Yes,West,1
CUST-01110,26,Premium,92.05,2468.22,One year,Mailed check,0,3,33,3,1.9,Yes,South,1
CUST-01111,1,Standard,60.85,60.44,Month-to-month,Mailed check,1,0,16,0,2.7,Yes,North,1
CUST-01112,17,Standard,65.3,1131.18,One year,Mailed check,2,1,27,1,3.2,Yes,West,0
CUST-01113,12,Standard,53.48,661.86,One year,Bank transfer,0,2,34,0,3.5,Yes,West,0
CUST-01114,11,Standard,55.18,576,One year,Credit card,0,1,36,0,3.6,Yes,East,0
CUST-01115,23,Premium,93.45,2037.69,Month-to-month,Credit card,4,1,52,1,3.7,Yes,North,1
CUST-01116,9,Standard,48.22,446.87,One year,Mailed check,2,1,37,1,2.8,Yes,South,1
CUST-01117,18,Basic,23.54,421.83,Month-to-month,Bank transfer,3,3,12,0,3,No,North,0
CUST-01118,17,Standard,35.38,609.79,Two year,Electronic check,1,0,29,1,1.3,No,West,1
CUST-01119,20,Premium,83.05,1622.02,Two year,Credit card,2,2,49,1,3.2,Yes,West,0
CUST-01120,16,Basic,28.66,439.05,One year,Electronic check,1,1,31,0,1.7,No,North,0
CUST-01121,20,Premium,105.28,1993.76,Two year,Bank transfer,0,0,43,0,3.4,No,West,0
CUST-01122,12,Standard,60.79,707.78,Month-to-month,Credit card,0,1,30,3,3.5,No,South,1
CUST-01123,25,Premium,93.54,2347.65,Month-to-month,Bank transfer,3,1,44,2,2.5,No,North,1
CUST-01124,37,Premium,101.37,3659.54,Month-to-month,Credit card,0,0,49,1,3.8,No,West,0
CUST-01125,12,Standard,56.22,647.01,Two year,Electronic check,0,2,29,0,3.9,No,North,1
CUST-01126,11,Basic,33.24,360.74,One year,Mailed check,3,3,28,0,3.3,No,South,1
CUST-01127,16,Standard,71.32,1121.26,Month-to-month,Mailed check,0,3,36,2,4.1,Yes,South,1
CUST-01128,26,Basic,41.57,1055.05,One year,Mailed check,1,2,15,0,3.8,Yes,South,0
CUST-01129,35,Basic,36.82,1246.25,One year,Mailed check,0,0,17,1,3.6,Yes,North,0
CUST-01130,30,Premium,89.87,2732.04,Month-to-month,Credit card,3,3,49,0,3,Yes,North,1
CUST-01131,32,Basic,25.3,801.3,One year,Mailed check,2,3,32,2,2.8,No,West,0
CUST-01132,17,Basic,40.48,700.93,Month-to-month,Mailed check,4,2,18,2,3.3,No,South,1
CUST-01133,13,Standard,63.18,839.55,One year,Credit card,0,0,19,0,3.9,Yes,South,0
CUST-01134,11,Basic,32.41,360.96,Month-to-month,Credit card,3,3,27,2,2.2,Yes,East,1
CUST-01135,13,Standard,71.72,968.04,Two year,Credit card,2,0,37,0,2.9,No,North,0
CUST-01136,23,Standard,56.49,1241.98,One year,Mailed check,2,2,24,1,3.5,Yes,South,1
CUST-01137,17,Standard,50.71,838.96,Two year,Credit card,0,0,21,1,3.3,Yes,West,0
CUST-01138,13,Standard,59.67,735.15,One year,Bank transfer,0,0,37,0,3.8,No,West,1
CUST-01139,9,Premium,88.84,786.63,One year,Credit card,0,1,42,1,3.8,No,South,0
CUST-01140,13,Standard,76.57,1032.01,One year,Bank transfer,0,0,37,2,4.1,No,North,0
CUST-01141,30,Premium,92,2815.44,One year,Bank transfer,1,0,31,0,2.1,No,North,0
CUST-01142,34,Basic,31.2,1006.98,Month-to-month,Bank transfer,0,2,3,2,3.5,No,East,1
CUST-01143,2,Basic,32.61,67.57,Two year,Credit card,0,2,2,0,3.1,No,East,0
CUST-01144,24,Basic,33.64,816.42,One year,Mailed check,1,1,19,0,3.5,No,East,0
CUST-01145,22,Premium,89.21,1981.44,One year,Credit card,2,1,50,0,2.5,No,East,1
CUST-01146,26,Standard,61.99,1599.72,Two year,Mailed check,2,1,41,2,3.4,No,West,0
CUST-01147,33,Premium,95.58,3173.93,Month-to-month,Bank transfer,1,2,43,0,3.8,Yes,West,0
CUST-01148,39,Standard,63.78,2467.29,One year,Credit card,3,1,46,1,2.7,Yes,South,0
CUST-01149,24,Basic,32.48,755.04,Month-to-month,Credit card,3,1,25,2,2.4,Yes,North,1
CUST-01150,43,Standard,56.66,2325.55,One year,Bank transfer,2,2,39,2,3.2,Yes,South,0
CUST-01151,35,Standard,65.43,2176.63,Two year,Mailed check,0,2,42,0,3.7,Yes,South,0
CUST-01152,31,Standard,64.08,1880.94,One year,Bank transfer,0,1,37,2,2.8,No,East,1
CUST-01153,13,Premium,90.16,1166.68,Month-to-month,Bank transfer,2,2,33,0,2.7,No,East,1
CUST-01154,14,Basic,35.86,520.68,One year,Electronic check,2,3,12,1,2.8,No,West,1
CUST-01155,21,Premium,84.96,1764.32,Month-to-month,Bank transfer,4,3,54,4,2.5,Yes,West,1
CUST-01156,11,Premium,81.79,922.81,One year,Electronic check,4,2,37,0,2.5,Yes,South,1
CUST-01157,5,Premium,89.31,426.07,Two year,Bank transfer,1,1,44,0,3.1,Yes,North,1
CUST-01158,13,Standard,50.94,643.41,Two year,Mailed check,3,0,30,0,4.5,No,West,0
CUST-01159,31,Standard,58.11,1821.99,Two year,Mailed check,2,0,27,2,3.9,Yes,West,0
CUST-01160,32,Standard,53.61,1622.05,One year,Credit card,0,0,39,1,3,Yes,North,0
CUST-01161,20,Standard,59.36,1119.3,Month-to-month,Mailed check,3,0,42,0,3.5,No,South,0
CUST-01162,1,Premium,90.75,85.55,Month-to-month,Bank transfer,1,1,39,1,2,Yes,North,1
CUST-01163,7,Basic,37.63,263.68,Month-to-month,Electronic check,1,2,23,1,2.8,No,South,1
CUST-01164,32,Basic,39.85,1260.36,Month-to-month,Electronic check,0,0,21,2,4.3,Yes,East,0
CUST-01165,23,Premium,78.02,1848.49,Month-to-month,Electronic check,2,1,49,1,4.1,No,North,0
CUST-01166,13,Basic,25.19,326.54,One year,Mailed check,0,1,14,0,3.9,No,North,0
CUST-01167,9,Premium,77.02,715.91,Two year,Mailed check,3,0,56,2,4,Yes,South,0
CUST-01168,16,Premium,83.22,1313.78,Two year,Bank transfer,1,1,29,0,2.9,Yes,South,0
CUST-01169,17,Standard,52.95,883.44,Month-to-month,Credit card,2,1,21,1,3,Yes,North,1
CUST-01170,6,Premium,81.93,504.04,Month-to-month,Electronic check,2,3,39,0,3.1,Yes,West,0
CUST-01171,16,Standard,57.27,945.56,Two year,Mailed check,0,1,33,0,3.3,No,South,0
CUST-01172,36,Standard,48.74,1751.42,Two year,Credit card,2,2,45,0,3,Yes,West,0
CUST-01173,1,Premium,84.25,85.88,Month-to-month,Credit card,0,1,44,0,3.7,No,East,1
CUST-01174,11,Standard,69.62,788.62,One year,Electronic check,2,2,22,3,3.9,No,West,1
CUST-01175,14,Standard,64.45,900.55,Month-to-month,Bank transfer,3,0,37,3,2.2,No,East,1
CUST-01176,24,Premium,97.83,2340.72,One year,Bank transfer,2,0,41,0,4.1,Yes,South,0
CUST-01177,21,Basic,34.62,719.04,Two year,Mailed check,2,3,11,0,2.7,No,West,0
CUST-01178,24,Premium,75.81,1856.52,Month-to-month,Bank transfer,0,1,48,0,2.8,Yes,South,1
CUST-01179,8,Premium,68.82,566.57,Two year,Electronic check,2,0,37,0,3.7,Yes,East,1
CUST-01180,27,Standard,68.67,1913.83,One year,Bank transfer,5,1,34,1,1.7,Yes,East,1
CUST-01181,1,Premium,78.85,80.68,One year,Credit card,2,2,37,0,2.5,No,East,1
CUST-01182,1,Standard,68.77,68.75,One year,Bank transfer,0,2,17,1,3.1,Yes,North,1
CUST-01183,34,Basic,35.88,1222.17,Month-to-month,Bank transfer,4,1,25,2,2.4,No,East,1
CUST-01184,13,Basic,34.1,457.2,Month-to-month,Credit card,2,0,23,3,4.1,No,East,0
CUST-01185,31,Basic,37.98,1210.68,Two year,Mailed check,2,0,23,0,3,Yes,West,0
CUST-01186,19,Premium,95.76,1869.97,Two year,Credit card,1,0,38,2,2.8,Yes,West,0
CUST-01187,36,Standard,43.22,1545.11,Two year,Bank transfer,2,0,28,1,3.7,Yes,South,0
CUST-01188,16,Basic,37.69,572.05,One year,Mailed check,1,1,32,2,3.6,No,West,0
CUST-01189,30,Basic,37.22,1156.68,One year,Mailed check,0,2,18,1,3.4,No,West,0
CUST-01190,29,Basic,34.56,982.38,One year,Electronic check,3,3,7,3,1.9,No,East,0
CUST-01191,12,Basic,28.46,323.68,Month-to-month,Credit card,5,0,36,1,2.7,Yes,South,1
CUST-01192,3,Premium,88.01,260.39,Month-to-month,Bank transfer,4,0,24,3,3.2,No,South,1
CUST-01193,17,Standard,61.24,1030.82,Two year,Mailed check,1,0,30,0,3.8,No,South,0
CUST-01194,19,Premium,87.55,1728.21,Month-to-month,Credit card,4,1,40,2,2.9,No,East,1
CUST-01195,39,Premium,68.61,2751.83,Month-to-month,Mailed check,0,1,48,1,3.7,Yes,South,0
CUST-01196,6,Standard,53.9,336.22,One year,Bank transfer,2,1,28,1,3.5,Yes,West,1
CUST-01197,1,Premium,88.01,85.08,Two year,Bank transfer,2,0,39,0,3.2,Yes,South,0
CUST-01198,13,Basic,34.09,434.17,Two year,Credit card,1,2,35,1,3,Yes,North,0
CUST-01199,23,Standard,53.24,1227.55,Month-to-month,Bank transfer,6,1,51,0,2.4,Yes,West,0
CUST-01200,19,Basic,27.56,493.76,Month-to-month,Electronic check,1,2,25,2,2.5,No,North,1
